client_id,client_name,source_amount,fee_pct,expected_net_amount
C035086,Client 35086,30436.38,0.02,29827.65
C035087,Client 35087,46640.62,0.02,45707.81
C035088,Client 35088,31186.55,0.02,30562.82
C035089,Client 35089,46442.21,0.02,45513.37
C035090,Client 35090,22863.67,0.02,22406.40
C035091,Client 35091,40980.50,0.02,40160.89
C035092,Client 35092,4744.81,0.02,4649.91
C035093,Client 35093,43273.92,0.02,42408.44
C035094,Client 35094,22083.21,0.02,21641.55
C035095,Client 35095,2322.05,0.02,2275.61
C035096,Client 35096,24439.07,0.02,23950.29
C035097,Client 35097,33012.71,0.02,32352.46
C035098,Client 35098,930.56,0.02,911.95
C035099,Client 35099,36899.89,0.02,36161.89
C035100,Client 35100,4575.43,0.02,4483.92
C035101,Client 35101,48349.77,0.02,47382.77
C035102,Client 35102,27511.55,0.02,26961.32
C035103,Client 35103,1140.26,0.02,1117.45
C035104,Client 35104,15017.05,0.02,14716.71
C035105,Client 35105,3501.67,0.02,3431.64
C035106,Client 35106,42721.75,0.02,41867.32
C035107,Client 35107,40774.02,0.02,39958.54
C035108,Client 35108,47010.98,0.02,46070.76
C035109,Client 35109,809.66,0.02,793.47
C035110,Client 35110,25336.10,0.02,24829.38
C035111,Client 35111,8093.36,0.02,7931.49
C035112,Client 35112,32112.68,0.02,31470.43
C035113,Client 35113,34882.64,0.02,34184.99
C035114,Client 35114,49217.45,0.02,48233.10
C035115,Client 35115,10723.58,0.02,10509.11
C035116,Client 35116,11027.16,0.02,10806.62
C035117,Client 35117,16976.00,0.02,16636.48
C035118,Client 35118,43507.64,0.02,42637.49
C035119,Client 35119,30652.30,0.02,30039.25
C035120,Client 35120,14351.88,0.02,14064.84
C035121,Client 35121,660.92,0.02,647.70
C035122,Client 35122,28132.73,0.02,27570.08
C035123,Client 35123,32160.87,0.02,31517.65
C035124,Client 35124,9242.36,0.02,9057.51
C035125,Client 35125,11740.21,0.02,11505.41
C035126,Client 35126,16614.14,0.02,16281.86
C035127,Client 35127,28429.20,0.02,27860.62
C035128,Client 35128,16716.97,0.02,16382.63
C035129,Client 35129,23134.22,0.02,22671.54
C035130,Client 35130,31238.55,0.02,30613.78
C035131,Client 35131,42405.96,0.02,41557.84
C035132,Client 35132,3210.26,0.02,3146.05
C035133,Client 35133,35457.62,0.02,34748.47
C035134,Client 35134,43250.43,0.02,42385.42
C035135,Client 35135,39141.51,0.02,38358.68
C035136,Client 35136,38101.32,0.02,37339.29
C035137,Client 35137,25657.88,0.02,25144.72
C035138,Client 35138,48010.53,0.02,47050.32
C035139,Client 35139,18601.57,0.02,18229.54
C035140,Client 35140,13458.07,0.02,13188.91
C035141,Client 35141,28878.08,0.02,28300.52
C035142,Client 35142,15072.28,0.02,14770.83
C035143,Client 35143,8224.49,0.02,8060.00
C035144,Client 35144,27234.06,0.02,26689.38
C035145,Client 35145,38652.47,0.02,37879.42
C035146,Client 35146,7973.01,0.02,7813.55
C035147,Client 35147,37594.83,0.02,36842.93
C035148,Client 35148,2420.45,0.02,2372.04
C035149,Client 35149,27282.88,0.02,26737.22
C035150,Client 35150,44906.83,0.02,44008.69
C035151,Client 35151,11078.24,0.02,10856.68
C035152,Client 35152,10213.76,0.02,10009.48
C035153,Client 35153,47670.01,0.02,46716.61
C035154,Client 35154,36120.07,0.02,35397.67
C035155,Client 35155,23294.49,0.02,22828.60
C035156,Client 35156,2138.33,0.02,2095.56
C035157,Client 35157,28380.11,0.02,27812.51
C035158,Client 35158,7793.66,0.02,7637.79
C035159,Client 35159,42883.68,0.02,42026.01
C035160,Client 35160,44012.16,0.02,43131.92
C035161,Client 35161,18174.71,0.02,17811.22
C035162,Client 35162,26958.70,0.02,26419.53
C035163,Client 35163,29120.50,0.02,28538.09
C035164,Client 35164,22368.09,0.02,21920.73
C035165,Client 35165,46857.60,0.02,45920.45
C035166,Client 35166,25785.74,0.02,25270.03
C035167,Client 35167,30866.29,0.02,30248.96
C035168,Client 35168,22219.14,0.02,21774.76
C035169,Client 35169,16966.40,0.02,16627.07
C035170,Client 35170,29163.63,0.02,28580.36
C035171,Client 35171,45351.96,0.02,44444.92
C035172,Client 35172,9492.76,0.02,9302.90
C035173,Client 35173,33491.07,0.02,32821.25
C035174,Client 35174,24065.16,0.02,23583.86
C035175,Client 35175,20712.84,0.02,20298.58
C035176,Client 35176,33058.23,0.02,32397.07
C035177,Client 35177,12306.60,0.02,12060.47
C035178,Client 35178,42461.42,0.02,41612.19
C035179,Client 35179,35402.21,0.02,34694.17
C035180,Client 35180,13902.01,0.02,13623.97
C035181,Client 35181,1857.69,0.02,1820.54
C035182,Client 35182,15825.68,0.02,15509.17
C035183,Client 35183,24343.38,0.02,23856.51
C035184,Client 35184,25212.79,0.02,24708.53
C035185,Client 35185,26342.90,0.02,25816.04
C035186,Client 35186,28435.20,0.02,27866.50
C035187,Client 35187,33368.16,0.02,32700.80
C035188,Client 35188,45669.91,0.02,44756.51
C035189,Client 35189,15289.34,0.02,14983.55
C035190,Client 35190,83.35,0.02,81.68
C035191,Client 35191,34886.42,0.02,34188.69
C035192,Client 35192,46540.41,0.02,45609.60
C035193,Client 35193,2310.66,0.02,2264.45
C035194,Client 35194,33317.64,0.02,32651.29
C035195,Client 35195,32205.34,0.02,31561.23
C035196,Client 35196,23076.19,0.02,22614.67
C035197,Client 35197,17136.44,0.02,16793.71
C035198,Client 35198,2438.03,0.02,2389.27
C035199,Client 35199,3718.30,0.02,3643.93
C035200,Client 35200,32438.89,0.02,31790.11
C035201,Client 35201,2550.04,0.02,2499.04
C035202,Client 35202,19193.36,0.02,18809.49
C035203,Client 35203,49552.86,0.02,48561.80
C035204,Client 35204,29854.10,0.02,29257.02
C035205,Client 35205,2595.69,0.02,2543.78
C035206,Client 35206,45382.63,0.02,44474.98
C035207,Client 35207,47572.46,0.02,46621.01
C035208,Client 35208,26230.43,0.02,25705.82
C035209,Client 35209,99.36,0.02,97.37
C035210,Client 35210,9911.67,0.02,9713.44
C035211,Client 35211,27079.82,0.02,26538.22
C035212,Client 35212,44985.51,0.02,44085.80
C035213,Client 35213,43460.29,0.02,42591.08
C035214,Client 35214,2660.42,0.02,2607.21
C035215,Client 35215,2469.33,0.02,2419.94
C035216,Client 35216,24667.12,0.02,24173.78
C035217,Client 35217,15222.72,0.02,14918.27
C035218,Client 35218,48864.25,0.02,47886.96
C035219,Client 35219,49675.55,0.02,48682.04
C035220,Client 35220,47626.40,0.02,46673.87
C035221,Client 35221,7745.76,0.02,7590.84
C035222,Client 35222,20407.14,0.02,19999.00
C035223,Client 35223,8197.48,0.02,8033.53
C035224,Client 35224,31237.94,0.02,30613.18
C035225,Client 35225,38067.67,0.02,37306.32
C035226,Client 35226,9748.62,0.02,9553.65
C035227,Client 35227,42634.39,0.02,41781.70
C035228,Client 35228,33405.12,0.02,32737.02
C035229,Client 35229,24646.56,0.02,24153.63
C035230,Client 35230,37200.83,0.02,36456.81
C035231,Client 35231,45545.96,0.02,44635.04
C035232,Client 35232,44897.69,0.02,43999.74
C035233,Client 35233,18529.74,0.02,18159.15
C035234,Client 35234,26996.12,0.02,26456.20
C035235,Client 35235,17641.75,0.02,17288.92
C035236,Client 35236,32301.62,0.02,31655.59
C035237,Client 35237,44205.48,0.02,43321.37
C035238,Client 35238,8616.27,0.02,8443.94
C035239,Client 35239,24810.33,0.02,24314.12
C035240,Client 35240,22610.07,0.02,22157.87
C035241,Client 35241,1583.39,0.02,1551.72
C035242,Client 35242,46517.35,0.02,45587.00
C035243,Client 35243,28521.50,0.02,27951.07
C035244,Client 35244,14037.44,0.02,13756.69
C035245,Client 35245,16521.38,0.02,16190.95
C035246,Client 35246,847.90,0.02,830.94
C035247,Client 35247,30762.55,0.02,30147.30
C035248,Client 35248,18520.56,0.02,18150.15
C035249,Client 35249,28919.86,0.02,28341.46
C035250,Client 35250,19560.27,0.02,19169.06
C035251,Client 35251,26885.90,0.02,26348.18
C035252,Client 35252,26212.69,0.02,25688.44
C035253,Client 35253,23179.43,0.02,22715.84
C035254,Client 35254,5700.34,0.02,5586.33
C035255,Client 35255,12069.31,0.02,11827.92
C035256,Client 35256,17544.94,0.02,17194.04
C035257,Client 35257,1476.46,0.02,1446.93
C035258,Client 35258,33926.75,0.02,33248.21
C035259,Client 35259,33914.09,0.02,33235.81
C035260,Client 35260,49843.44,0.02,48846.57
C035261,Client 35261,13430.32,0.02,13161.71
C035262,Client 35262,9837.33,0.02,9640.58
C035263,Client 35263,19691.71,0.02,19297.88
C035264,Client 35264,46123.89,0.02,45201.41
C035265,Client 35265,25868.01,0.02,25350.65
C035266,Client 35266,31976.57,0.02,31337.04
C035267,Client 35267,3645.66,0.02,3572.75
C035268,Client 35268,35688.16,0.02,34974.40
C035269,Client 35269,8602.78,0.02,8430.72
C035270,Client 35270,45988.22,0.02,45068.46
C035271,Client 35271,30239.43,0.02,29634.64
C035272,Client 35272,21654.24,0.02,21221.16
C035273,Client 35273,44480.94,0.02,43591.32
C035274,Client 35274,9066.18,0.02,8884.86
C035275,Client 35275,5006.94,0.02,4906.80
C035276,Client 35276,8549.84,0.02,8378.84
C035277,Client 35277,33977.49,0.02,33297.94
C035278,Client 35278,47647.12,0.02,46694.18
C035279,Client 35279,46731.14,0.02,45796.52
C035280,Client 35280,22374.97,0.02,21927.47
C035281,Client 35281,26781.01,0.02,26245.39
C035282,Client 35282,10578.49,0.02,10366.92
C035283,Client 35283,22902.91,0.02,22444.85
C035284,Client 35284,28016.26,0.02,27455.93
C035285,Client 35285,417.12,0.02,408.78
C035286,Client 35286,45211.22,0.02,44307.00
C035287,Client 35287,25464.52,0.02,24955.23
C035288,Client 35288,21479.55,0.02,21049.96
C035289,Client 35289,1981.16,0.02,1941.54
C035290,Client 35290,33599.76,0.02,32927.76
C035291,Client 35291,7615.89,0.02,7463.57
C035292,Client 35292,32721.71,0.02,32067.28
C035293,Client 35293,16367.94,0.02,16040.58
C035294,Client 35294,44837.98,0.02,43941.22
C035295,Client 35295,7322.92,0.02,7176.46
C035296,Client 35296,45137.44,0.02,44234.69
C035297,Client 35297,43746.89,0.02,42871.95
C035298,Client 35298,12858.54,0.02,12601.37
C035299,Client 35299,35427.58,0.02,34719.03
C035300,Client 35300,16292.49,0.02,15966.64
C035301,Client 35301,19811.58,0.02,19415.35
C035302,Client 35302,15068.23,0.02,14766.87
C035303,Client 35303,28753.37,0.02,28178.30
C035304,Client 35304,36991.71,0.02,36251.88
C035305,Client 35305,17686.43,0.02,17332.70
C035306,Client 35306,172.50,0.02,169.05
C035307,Client 35307,18293.24,0.02,17927.38
C035308,Client 35308,43306.21,0.02,42440.09
C035309,Client 35309,25852.21,0.02,25335.17
C035310,Client 35310,18968.42,0.02,18589.05
C035311,Client 35311,31505.15,0.02,30875.05
C035312,Client 35312,45397.40,0.02,44489.45
C035313,Client 35313,12300.48,0.02,12054.47
C035314,Client 35314,43788.12,0.02,42912.36
C035315,Client 35315,38821.10,0.02,38044.68
C035316,Client 35316,31706.49,0.02,31072.36
C035317,Client 35317,8414.14,0.02,8245.86
C035318,Client 35318,16694.59,0.02,16360.70
C035319,Client 35319,45629.05,0.02,44716.47
C035320,Client 35320,39887.94,0.02,39090.18
C035321,Client 35321,38598.94,0.02,37826.96
C035322,Client 35322,29747.69,0.02,29152.74
C035323,Client 35323,40026.77,0.02,39226.23
C035324,Client 35324,35746.70,0.02,35031.77
C035325,Client 35325,30464.13,0.02,29854.85
C035326,Client 35326,49641.87,0.02,48649.03
C035327,Client 35327,10551.33,0.02,10340.30
C035328,Client 35328,5330.03,0.02,5223.43
C035329,Client 35329,6708.48,0.02,6574.31
C035330,Client 35330,32369.48,0.02,31722.09
C035331,Client 35331,42536.79,0.02,41686.05
C035332,Client 35332,6079.86,0.02,5958.26
C035333,Client 35333,39357.86,0.02,38570.70
C035334,Client 35334,17813.10,0.02,17456.84
C035335,Client 35335,12271.83,0.02,12026.39
C035336,Client 35336,37758.30,0.02,37003.13
C035337,Client 35337,495.87,0.02,485.95
C035338,Client 35338,1129.44,0.02,1106.85
C035339,Client 35339,45501.50,0.02,44591.47
C035340,Client 35340,21259.89,0.02,20834.69
C035341,Client 35341,20546.65,0.02,20135.72
C035342,Client 35342,17735.12,0.02,17380.42
C035343,Client 35343,40877.44,0.02,40059.89
C035344,Client 35344,46468.72,0.02,45539.35
C035345,Client 35345,40405.37,0.02,39597.26
C035346,Client 35346,3436.51,0.02,3367.78
C035347,Client 35347,13803.52,0.02,13527.45
C035348,Client 35348,17015.73,0.02,16675.42
C035349,Client 35349,46996.96,0.02,46057.02
C035350,Client 35350,14640.50,0.02,14347.69
C035351,Client 35351,31092.77,0.02,30470.91
C035352,Client 35352,41511.89,0.02,40681.65
C035353,Client 35353,25875.31,0.02,25357.80
C035354,Client 35354,21001.79,0.02,20581.75
C035355,Client 35355,14593.56,0.02,14301.69
C035356,Client 35356,25431.17,0.02,24922.55
C035357,Client 35357,41349.81,0.02,40522.81
C035358,Client 35358,41579.36,0.02,40747.77
C035359,Client 35359,46456.93,0.02,45527.79
C035360,Client 35360,13490.10,0.02,13220.30
C035361,Client 35361,44358.09,0.02,43470.93
C035362,Client 35362,35123.43,0.02,34420.96
C035363,Client 35363,5976.54,0.02,5857.01
C035364,Client 35364,44022.26,0.02,43141.81
C035365,Client 35365,16613.42,0.02,16281.15
C035366,Client 35366,755.06,0.02,739.96
C035367,Client 35367,12643.54,0.02,12390.67
C035368,Client 35368,3538.78,0.02,3468.00
C035369,Client 35369,13738.72,0.02,13463.95
C035370,Client 35370,9129.22,0.02,8946.64
C035371,Client 35371,43699.30,0.02,42825.31
C035372,Client 35372,28684.76,0.02,28111.06
C035373,Client 35373,43534.07,0.02,42663.39
C035374,Client 35374,16653.96,0.02,16320.88
C035375,Client 35375,13970.25,0.02,13690.84
C035376,Client 35376,7479.95,0.02,7330.35
C035377,Client 35377,25081.54,0.02,24579.91
C035378,Client 35378,33753.02,0.02,33077.96
C035379,Client 35379,30158.21,0.02,29555.05
C035380,Client 35380,39799.57,0.02,39003.58
C035381,Client 35381,9874.09,0.02,9676.61
C035382,Client 35382,17024.12,0.02,16683.64
C035383,Client 35383,37661.96,0.02,36908.72
C035384,Client 35384,10655.06,0.02,10441.96
C035385,Client 35385,48745.58,0.02,47770.67
C035386,Client 35386,32507.39,0.02,31857.24
C035387,Client 35387,29679.10,0.02,29085.52
C035388,Client 35388,20633.60,0.02,20220.93
C035389,Client 35389,14311.72,0.02,14025.49
C035390,Client 35390,841.65,0.02,824.82
C035391,Client 35391,13767.41,0.02,13492.06
C035392,Client 35392,4459.06,0.02,4369.88
C035393,Client 35393,15957.40,0.02,15638.25
C035394,Client 35394,49372.08,0.02,48384.64
C035395,Client 35395,40603.12,0.02,39791.06
C035396,Client 35396,11130.10,0.02,10907.50
C035397,Client 35397,16535.90,0.02,16205.18
C035398,Client 35398,3284.79,0.02,3219.09
C035399,Client 35399,32063.73,0.02,31422.46
C035400,Client 35400,13525.15,0.02,13254.65
C035401,Client 35401,21418.72,0.02,20990.35
C035402,Client 35402,20819.91,0.02,20403.51
C035403,Client 35403,49647.04,0.02,48654.10
C035404,Client 35404,44345.37,0.02,43458.46
C035405,Client 35405,1339.64,0.02,1312.85
C035406,Client 35406,27105.32,0.02,26563.21
C035407,Client 35407,4707.88,0.02,4613.72
C035408,Client 35408,12867.36,0.02,12610.01
C035409,Client 35409,46409.63,0.02,45481.44
C035410,Client 35410,32753.22,0.02,32098.16
C035411,Client 35411,9933.27,0.02,9734.60
C035412,Client 35412,218.79,0.02,214.41
C035413,Client 35413,36083.07,0.02,35361.41
C035414,Client 35414,7739.36,0.02,7584.57
C035415,Client 35415,41215.21,0.02,40390.91
C035416,Client 35416,29345.32,0.02,28758.41
C035417,Client 35417,28556.81,0.02,27985.67
C035418,Client 35418,18171.62,0.02,17808.19
C035419,Client 35419,49836.87,0.02,48840.13
C035420,Client 35420,3482.86,0.02,3413.20
C035421,Client 35421,22328.03,0.02,21881.47
C035422,Client 35422,8627.61,0.02,8455.06
C035423,Client 35423,35487.86,0.02,34778.10
C035424,Client 35424,4989.66,0.02,4889.87
C035425,Client 35425,27921.14,0.02,27362.72
C035426,Client 35426,29052.72,0.02,28471.67
C035427,Client 35427,22177.69,0.02,21734.14
C035428,Client 35428,16894.78,0.02,16556.88
C035429,Client 35429,47309.04,0.02,46362.86
C035430,Client 35430,18339.19,0.02,17972.41
C035431,Client 35431,20783.43,0.02,20367.76
C035432,Client 35432,13066.52,0.02,12805.19
C035433,Client 35433,5931.60,0.02,5812.97
C035434,Client 35434,27725.02,0.02,27170.52
C035435,Client 35435,35896.21,0.02,35178.29
C035436,Client 35436,47481.86,0.02,46532.22
C035437,Client 35437,26352.84,0.02,25825.78
C035438,Client 35438,27817.17,0.02,27260.83
C035439,Client 35439,16813.13,0.02,16476.87
C035440,Client 35440,45085.41,0.02,44183.70
C035441,Client 35441,35285.42,0.02,34579.71
C035442,Client 35442,30529.40,0.02,29918.81
C035443,Client 35443,45254.55,0.02,44349.46
C035444,Client 35444,36894.89,0.02,36156.99
C035445,Client 35445,45648.41,0.02,44735.44
C035446,Client 35446,38673.99,0.02,37900.51
C035447,Client 35447,35456.37,0.02,34747.24
C035448,Client 35448,30140.31,0.02,29537.50
C035449,Client 35449,43757.43,0.02,42882.28
C035450,Client 35450,6418.98,0.02,6290.60
C035451,Client 35451,47705.46,0.02,46751.35
C035452,Client 35452,26642.83,0.02,26109.97
C035453,Client 35453,31916.94,0.02,31278.60
C035454,Client 35454,9754.65,0.02,9559.56
C035455,Client 35455,6723.33,0.02,6588.86
C035456,Client 35456,25415.17,0.02,24906.87
C035457,Client 35457,18882.26,0.02,18504.61
C035458,Client 35458,33326.20,0.02,32659.68
C035459,Client 35459,38817.68,0.02,38041.33
C035460,Client 35460,19085.70,0.02,18703.99
C035461,Client 35461,21654.89,0.02,21221.79
C035462,Client 35462,10873.71,0.02,10656.24
C035463,Client 35463,5101.88,0.02,4999.84
C035464,Client 35464,31566.93,0.02,30935.59
C035465,Client 35465,27187.50,0.02,26643.75
C035466,Client 35466,13471.63,0.02,13202.20
C035467,Client 35467,23330.85,0.02,22864.23
C035468,Client 35468,42265.01,0.02,41419.71
C035469,Client 35469,39899.38,0.02,39101.39
C035470,Client 35470,30728.62,0.02,30114.05
C035471,Client 35471,19091.15,0.02,18709.33
C035472,Client 35472,27881.69,0.02,27324.06
C035473,Client 35473,4088.49,0.02,4006.72
C035474,Client 35474,44272.41,0.02,43386.96
C035475,Client 35475,35586.70,0.02,34874.97
C035476,Client 35476,440.08,0.02,431.28
C035477,Client 35477,19917.00,0.02,19518.66
C035478,Client 35478,18073.11,0.02,17711.65
C035479,Client 35479,18751.54,0.02,18376.51
C035480,Client 35480,44768.39,0.02,43873.02
C035481,Client 35481,1328.79,0.02,1302.21
C035482,Client 35482,38879.60,0.02,38102.01
C035483,Client 35483,16464.52,0.02,16135.23
C035484,Client 35484,49777.50,0.02,48781.95
C035485,Client 35485,11070.60,0.02,10849.19
C035486,Client 35486,19741.84,0.02,19347.00
C035487,Client 35487,20501.20,0.02,20091.18
C035488,Client 35488,21742.25,0.02,21307.40
C035489,Client 35489,47059.39,0.02,46118.20
C035490,Client 35490,26386.74,0.02,25859.01
C035491,Client 35491,15543.44,0.02,15232.57
C035492,Client 35492,37575.20,0.02,36823.70
C035493,Client 35493,13116.17,0.02,12853.85
C035494,Client 35494,6176.98,0.02,6053.44
C035495,Client 35495,11942.49,0.02,11703.64
C035496,Client 35496,32988.18,0.02,32328.42
C035497,Client 35497,38669.09,0.02,37895.71
C035498,Client 35498,31513.74,0.02,30883.47
C035499,Client 35499,40027.74,0.02,39227.19
C035500,Client 35500,8422.51,0.02,8254.06
C035501,Client 35501,47613.39,0.02,46661.12
C035502,Client 35502,24188.34,0.02,23704.57
C035503,Client 35503,351.30,0.02,344.27
C035504,Client 35504,32287.75,0.02,31641.99
C035505,Client 35505,29845.68,0.02,29248.77
C035506,Client 35506,39073.63,0.02,38292.16
C035507,Client 35507,4371.91,0.02,4284.47
C035508,Client 35508,7834.44,0.02,7677.75
C035509,Client 35509,2969.33,0.02,2909.94
C035510,Client 35510,47769.83,0.02,46814.43
C035511,Client 35511,14291.90,0.02,14006.06
C035512,Client 35512,1568.46,0.02,1537.09
C035513,Client 35513,19116.26,0.02,18733.93
C035514,Client 35514,14619.88,0.02,14327.48
C035515,Client 35515,20218.19,0.02,19813.83
C035516,Client 35516,13188.98,0.02,12925.20
C035517,Client 35517,38325.78,0.02,37559.26
C035518,Client 35518,29593.13,0.02,29001.27
C035519,Client 35519,27030.15,0.02,26489.55
C035520,Client 35520,42638.88,0.02,41786.10
C035521,Client 35521,29359.02,0.02,28771.84
C035522,Client 35522,45977.13,0.02,45057.59
C035523,Client 35523,4955.42,0.02,4856.31
C035524,Client 35524,42509.86,0.02,41659.66
C035525,Client 35525,24116.81,0.02,23634.47
C035526,Client 35526,12330.38,0.02,12083.77
C035527,Client 35527,2632.77,0.02,2580.11
C035528,Client 35528,4014.74,0.02,3934.45
C035529,Client 35529,24645.44,0.02,24152.53
C035530,Client 35530,3159.43,0.02,3096.24
C035531,Client 35531,8527.44,0.02,8356.89
C035532,Client 35532,20774.15,0.02,20358.67
C035533,Client 35533,11055.58,0.02,10834.47
C035534,Client 35534,13419.49,0.02,13151.10
C035535,Client 35535,47976.96,0.02,47017.42
C035536,Client 35536,8489.76,0.02,8319.96
C035537,Client 35537,15323.40,0.02,15016.93
C035538,Client 35538,46505.80,0.02,45575.68
C035539,Client 35539,21218.70,0.02,20794.33
C035540,Client 35540,13287.50,0.02,13021.75
C035541,Client 35541,4359.85,0.02,4272.65
C035542,Client 35542,38799.37,0.02,38023.38
C035543,Client 35543,44802.31,0.02,43906.26
C035544,Client 35544,5110.55,0.02,5008.34
C035545,Client 35545,27915.18,0.02,27356.88
C035546,Client 35546,21088.66,0.02,20666.89
C035547,Client 35547,31884.99,0.02,31247.29
C035548,Client 35548,4784.86,0.02,4689.16
C035549,Client 35549,22029.15,0.02,21588.57
C035550,Client 35550,5740.11,0.02,5625.31
C035551,Client 35551,15210.20,0.02,14906.00
C035552,Client 35552,17636.64,0.02,17283.91
C035553,Client 35553,30932.94,0.02,30314.28
C035554,Client 35554,39318.65,0.02,38532.28
C035555,Client 35555,3368.11,0.02,3300.75
C035556,Client 35556,49865.32,0.02,48868.01
C035557,Client 35557,12540.95,0.02,12290.13
C035558,Client 35558,40042.31,0.02,39241.46
C035559,Client 35559,26081.24,0.02,25559.62
C035560,Client 35560,18083.48,0.02,17721.81
C035561,Client 35561,18958.64,0.02,18579.47
C035562,Client 35562,21532.86,0.02,21102.20
C035563,Client 35563,43184.81,0.02,42321.11
C035564,Client 35564,46195.45,0.02,45271.54
C035565,Client 35565,42439.86,0.02,41591.06
C035566,Client 35566,13747.30,0.02,13472.35
C035567,Client 35567,49654.34,0.02,48661.25
C035568,Client 35568,39673.47,0.02,38880.00
C035569,Client 35569,44529.94,0.02,43639.34
C035570,Client 35570,25514.27,0.02,25003.98
C035571,Client 35571,31084.12,0.02,30462.44
C035572,Client 35572,10919.85,0.02,10701.45
C035573,Client 35573,11640.97,0.02,11408.15
C035574,Client 35574,2116.63,0.02,2074.30
C035575,Client 35575,35714.02,0.02,34999.74
C035576,Client 35576,40417.52,0.02,39609.17
C035577,Client 35577,14304.65,0.02,14018.56
C035578,Client 35578,37190.19,0.02,36446.39
C035579,Client 35579,3427.97,0.02,3359.41
C035580,Client 35580,36159.25,0.02,35436.07
C035581,Client 35581,34882.13,0.02,34184.49
C035582,Client 35582,40267.20,0.02,39461.86
C035583,Client 35583,41783.34,0.02,40947.67
C035584,Client 35584,5675.45,0.02,5561.94
C035585,Client 35585,41982.44,0.02,41142.79
C035586,Client 35586,10713.15,0.02,10498.89
C035587,Client 35587,31864.58,0.02,31227.29
C035588,Client 35588,33944.01,0.02,33265.13
C035589,Client 35589,40842.83,0.02,40025.97
C035590,Client 35590,19619.68,0.02,19227.29
C035591,Client 35591,11012.19,0.02,10791.95
C035592,Client 35592,29692.93,0.02,29099.07
C035593,Client 35593,29989.76,0.02,29389.96
C035594,Client 35594,1398.62,0.02,1370.65
C035595,Client 35595,26350.84,0.02,25823.82
C035596,Client 35596,36106.17,0.02,35384.05
C035597,Client 35597,32791.94,0.02,32136.10
C035598,Client 35598,26235.57,0.02,25710.86
C035599,Client 35599,14551.02,0.02,14260.00
C035600,Client 35600,29120.86,0.02,28538.44
C035601,Client 35601,1846.41,0.02,1809.48
C035602,Client 35602,10458.19,0.02,10249.03
C035603,Client 35603,36840.92,0.02,36104.10
C035604,Client 35604,34129.08,0.02,33446.50
C035605,Client 35605,47922.24,0.02,46963.80
C035606,Client 35606,19100.63,0.02,18718.62
C035607,Client 35607,5175.44,0.02,5071.93
C035608,Client 35608,39815.58,0.02,39019.27
C035609,Client 35609,33439.47,0.02,32770.68
C035610,Client 35610,16652.68,0.02,16319.63
C035611,Client 35611,32309.31,0.02,31663.12
C035612,Client 35612,5207.87,0.02,5103.71
C035613,Client 35613,33402.41,0.02,32734.36
C035614,Client 35614,23439.00,0.02,22970.22
C035615,Client 35615,21275.10,0.02,20849.60
C035616,Client 35616,26572.24,0.02,26040.80
C035617,Client 35617,33525.57,0.02,32855.06
C035618,Client 35618,43142.39,0.02,42279.54
C035619,Client 35619,33226.06,0.02,32561.54
C035620,Client 35620,46370.61,0.02,45443.20
C035621,Client 35621,12005.14,0.02,11765.04
C035622,Client 35622,995.60,0.02,975.69
C035623,Client 35623,27682.50,0.02,27128.85
C035624,Client 35624,18051.93,0.02,17690.89
C035625,Client 35625,33353.36,0.02,32686.29
C035626,Client 35626,26044.67,0.02,25523.78
C035627,Client 35627,12923.82,0.02,12665.34
C035628,Client 35628,13843.74,0.02,13566.87
C035629,Client 35629,6040.63,0.02,5919.82
C035630,Client 35630,7426.70,0.02,7278.17
C035631,Client 35631,25274.81,0.02,24769.31
C035632,Client 35632,24121.37,0.02,23638.94
C035633,Client 35633,4388.10,0.02,4300.34
C035634,Client 35634,14673.86,0.02,14380.38
C035635,Client 35635,4419.03,0.02,4330.65
C035636,Client 35636,6594.96,0.02,6463.06
C035637,Client 35637,25790.55,0.02,25274.74
C035638,Client 35638,23374.00,0.02,22906.52
C035639,Client 35639,20303.96,0.02,19897.88
C035640,Client 35640,44618.61,0.02,43726.24
C035641,Client 35641,39406.13,0.02,38618.01
C035642,Client 35642,9077.70,0.02,8896.15
C035643,Client 35643,46580.33,0.02,45648.72
C035644,Client 35644,13027.65,0.02,12767.10
C035645,Client 35645,36181.91,0.02,35458.27
C035646,Client 35646,7538.08,0.02,7387.32
C035647,Client 35647,48288.14,0.02,47322.38
C035648,Client 35648,26405.44,0.02,25877.33
C035649,Client 35649,14793.03,0.02,14497.17
C035650,Client 35650,5898.33,0.02,5780.36
C035651,Client 35651,44316.06,0.02,43429.74
C035652,Client 35652,18646.12,0.02,18273.20
C035653,Client 35653,26876.30,0.02,26338.77
C035654,Client 35654,32556.89,0.02,31905.75
C035655,Client 35655,34314.63,0.02,33628.34
C035656,Client 35656,2398.61,0.02,2350.64
C035657,Client 35657,35942.88,0.02,35224.02
C035658,Client 35658,49407.43,0.02,48419.28
C035659,Client 35659,16847.38,0.02,16510.43
C035660,Client 35660,47113.90,0.02,46171.62
C035661,Client 35661,25133.15,0.02,24630.49
C035662,Client 35662,812.98,0.02,796.72
C035663,Client 35663,6966.33,0.02,6827.00
C035664,Client 35664,43160.65,0.02,42297.44
C035665,Client 35665,12260.37,0.02,12015.16
C035666,Client 35666,49651.41,0.02,48658.38
C035667,Client 35667,6282.72,0.02,6157.07
C035668,Client 35668,22686.17,0.02,22232.45
